# COMBINED SOURCE LIST
# created by JV on  Fri Nov 20 12:13:21 2009
# field = 05hr
# input run = 3sig_nclean_pf
# 86.7127 square degrees used
# 150 GHz map RMS depth =       1.27101
# 220 GHz map RMS depth =       3.35460
# Units are degrees, mJy, arcsec
# desc: ID@@int index150@@int index220@@int ix@@float iy@@float ra@@float dec@@float SNR150@@float S_150@@float noise_150@@float SNR220@@float S_220@@float noise_220@@float alpha@@float dr_SUMSS@@float dr_IRAS@@float dr_RASS@@float dr_AT20G@@float
1030   -1   899   656.000   1069.00   76.463707   -52.788414   1.67286   2.10136   1.25615   3.34903   11.2041   3.34548   4.60833   429   452   692   3250
1031   343   -1   1419.00   2620.00   81.551689   -59.419094   3.70132   4.51965   1.22109   0.558202   1.78360   3.19525   -2.56010   398   1272   217   2681
1032   317   -1   656.000   1234.00   76.364555   -53.473633   3.74223   4.70079   1.25615   0.00000   -3.39332   3.34548   -42.3009   97   535   922   2788
1033   -1   477   1487.00   1352.00   82.185379   -54.134998   0.989231   1.26004   1.27376   3.60888   12.1503   3.36678   6.23974   63   363   335   1215
1034   -1   520   1231.00   2357.00   80.095261   -58.299957   1.12121   1.36910   1.22109   3.56917   11.4044   3.19525   5.83674   480   89   813   4152
1035   -1   572   1397.00   1223.00   81.560120   -53.592995   1.26191   1.60737   1.27376   3.52101   11.8545   3.36678   5.50155   91   494   814   2260
1036   -1   343   1851.00   2609.00   85.084686   -59.357124   0.00000   -0.419787   1.22109   3.74015   11.9507   3.19525   44.8700   138   1283   338   4630
1037   320   -1   2076.70   2057.73   86.664024   -57.016106   3.73977   4.76357   1.27376   0.00000   -1.98902   3.36678   -42.3374   244   258   223   2542
1038   -1   471   1995.00   852.476   85.650627   -52.015182   0.971609   1.25255   1.28915   3.61102   12.5120   3.46495   6.33693   313   353   436   1084
1039   -1   1343   2519.00   867.000   89.198143   -51.927956   1.95816   2.57987   1.31750   3.18527   11.0351   3.46442   4.00161   74   376   844   4933
1040   -1   345   2043.00   1448.00   86.171135   -54.486164   0.00000   -1.29188   1.27376   3.73819   12.5857   3.36678   45.0125   299   702   490   2154
1041   340   -1   1867.00   918.000   84.798393   -52.307674   3.70490   4.71915   1.27376   0.497228   1.67406   3.36678   -2.85355   205   688   732   736
1042   322   -1   1127.00   1670.00   79.525604   -55.420258   3.73739   4.76053   1.27376   0.00000   -2.69489   3.36678   -42.3357   420   1441   2018   1692
1043   738   -1   1296.00   971.000   80.897209   -52.533760   3.30934   4.21530   1.27376   1.73624   5.84554   3.36678   0.900239   296   763   259   2201
1044   -1   1066   2568.00   1221.00   89.762917   -53.377708   1.77873   2.33577   1.31316   3.28646   11.2288   3.41670   4.32321   204   170   202   372
1045   333   -1   1129.00   2506.00   79.227333   -58.902969   3.71588   4.53743   1.22109   0.392136   1.25297   3.19525   -3.54316   276   1060   645   4160
1046   -1   1687   1779.00   449.000   84.134689   -50.359207   2.10598   2.71492   1.28915   3.08536   10.6906   3.46495   3.77379   71   396   393   2231
1047   383   -1   2299.67   2285.63   88.515892   -57.899311   3.64915   4.55006   1.24688   0.797477   2.61137   3.27453   -1.52886   672   805   214   2279
1048   1196   -1   2620.00   1131.00   90.061989   -52.982178   3.10745   4.08059   1.31316   2.07239   7.08071   3.41670   1.51748   636   1091   202   1902
1049   719   -1   1087.00   1533.00   79.281425   -54.842216   3.32769   4.23868   1.27376   1.69601   5.71008   3.36678   0.820455   676   412   1059   2158
1050   -1   419   1043.00   1006.00   79.152283   -52.639206   0.745845   0.950027   1.27376   3.65965   12.3212   3.36678   7.05579   137   725   1780   3373
1051   -1   1565   2514.00   1653.00   89.685379   -55.191498   2.05521   2.69883   1.31316   3.11781   10.6526   3.41670   3.78036   86   169   898   3313
1052   -1   481   1756.00   928.000   84.041763   -52.360706   0.987148   1.25739   1.27376   3.60141   12.1252   3.36678   6.23984   586   318   1235   1236
1053   348   -1   2037.70   1997.60   86.341286   -56.774624   3.69440   4.70577   1.27376   0.541463   1.82299   3.36678   -2.61107   482   1044   776   3217
1054   -1   729   1322.00   2444.00   80.797211   -58.675205   1.46351   1.78708   1.22109   3.43378   10.9718   3.19525   4.99669   306   914   728   4714
1055   353   -1   2320.00   1892.00   88.416489   -56.256760   3.68420   4.83796   1.31316   0.596739   2.03888   3.41670   -2.37918   568   1000   859   2554
1056   325   -1   512.000   1244.00   75.352180   -53.456383   3.73212   4.68808   1.25615   0.00000   -1.22113   3.34548   -42.2934   635   673   946   687
1057   -1   349   1864.00   1558.67   84.912270   -54.977196   0.00000   -0.480572   1.27376   3.73186   12.5643   3.36678   45.0078   274   629   1235   785
1058   -1   353   1567.00   1009.00   82.752510   -52.706371   0.162805   0.207374   1.27376   3.72829   12.5523   3.36678   11.2975   326   90   482   1800
1059   -1   351   2516.00   2043.00   90.000565   -56.807373   0.00000   -0.243892   1.31316   3.73153   12.7495   3.41670   45.0481   232   473   824   2382
1060   -1   687   2665.00   596.000   89.999603   -50.741581   1.41158   1.85976   1.31750   3.45168   11.9581   3.46442   5.12394   227   508   1077   1064
1061   -1   468   577.000   2221.00   75.052162   -57.533665   0.918120   1.11149   1.21061   3.61393   11.5759   3.20313   6.45179   396   935   514   1230
1062   1135   -1   773.000   1929.00   76.769814   -56.401428   3.12952   3.93113   1.25615   2.02589   6.77758   3.34548   1.49974   508   695   199   3696
1063   1176   -1   2501.00   924.000   89.112206   -52.171803   3.11504   4.10406   1.31750   2.04331   7.07886   3.46442   1.50097   51   747   550   4273
1064   -1   1670   1375.00   1554.00   81.361549   -54.970459   2.08170   2.65158   1.27376   3.08921   10.4007   3.36678   3.76310   300   399   439   2252
1065   -1   1907   2250.00   416.000   87.194397   -50.137829   2.15707   2.84194   1.31750   3.03624   10.5188   3.46442   3.60329   303   649   617   5128
1066   1156   -1   463.000   759.000   75.355576   -51.422802   3.12412   4.09500   1.31077   2.02676   7.01288   3.46014   1.48127   90   599   642   3672
1067   -1   472   1117.67   1706.34   79.443214   -55.569664   0.909281   1.15821   1.27376   3.61097   12.1574   3.36678   6.47337   454   1177   1651   2172
1068   377   -1   1277.00   2140.00   80.517014   -57.401844   3.65881   4.46774   1.22109   0.686066   2.19215   3.19525   -1.96041   275   786   372   1895
1069   759   -1   1484.00   1096.00   82.178894   -53.067966   3.30055   4.20411   1.27376   1.71772   5.78319   3.36678   0.878033   32   425   622   1890
1070   492   -1   1751.00   2220.00   84.197739   -57.745384   3.51467   4.29173   1.22109   1.21908   3.89527   3.19525   -0.266876   236   875   906   5348
1071   -1   880   1705.00   1202.00   83.720413   -53.506542   1.60542   2.04491   1.27376   3.35552   11.2973   3.36678   4.70611   607   1468   991   1893
1072   -1   449   2037.00   1846.00   86.274506   -56.143703   0.778512   0.991637   1.27376   3.63726   12.2459   3.36678   6.92086   131   343   640   2712
1073   -1   1772   1574.00   684.000   82.797676   -51.350292   2.10740   2.71675   1.28915   3.06440   10.6180   3.46495   3.75318   558   1259   741   1887
1074   -1   981   1830.00   1528.00   84.659210   -54.853706   1.69103   2.15396   1.27376   3.31164   11.1496   3.36678   4.52682   315   376   1551   1216
1075   -1   363   1307.00   717.000   81.011574   -51.475372   0.00129305   0.00166694   1.28915   3.71816   12.8832   3.46495   24.6502   323   948   545   652
1076   -1   1193   858.000   1101.00   77.839638   -52.988247   1.82985   2.29856   1.25615   3.23626   10.8269   3.34548   4.26705   247   1181   736   4265
1077   332   -1   1365.00   642.000   81.409866   -51.167507   3.71745   4.79235   1.28915   0.00000   -2.14062   3.46495   -42.3540   112   690   635   2060
1078   1347   -1   2638.00   1094.00   90.159607   -52.820801   3.06273   4.02187   1.31316   2.10507   7.19238   3.41670   1.60048   495   757   455   2515
1079   -1   933   1987.00   2266.00   86.055206   -57.903000   1.64450   2.00809   1.22109   3.33209   10.6469   3.19525   4.59287   128   452   598   3139
1080   1498   -1   1161.00   2721.00   79.399071   -59.806759   3.01293   3.67906   1.22109   2.17413   6.94689   3.19525   1.75015   243   865   293   5617
1081   335   -1   847.000   470.000   78.044098   -50.357216   3.71045   4.86354   1.31077   0.172376   0.596444   3.46014   -5.77808   215   224   794   2287
1082   -1   405   880.000   1110.00   77.987686   -53.031998   0.573397   0.720270   1.25615   3.66946   12.2761   3.34548   7.80800   595   992   408   4558
1083   -1   955   737.475   2564.47   76.030342   -59.027927   1.65989   2.00948   1.21061   3.32175   10.6400   3.20313   4.58918   529   1440   825   1913
1084   361   -1   1400.00   1565.00   81.543190   -55.018173   3.67736   4.68407   1.27376   0.515442   1.73538   3.36678   -2.73395   401   711   614   2238
1085   -1   368   2221.70   1234.00   87.350464   -53.552578   0.147875   0.194184   1.31316   3.70842   12.6705   3.41670   11.5043   253   340   476   2809
1086   1032   -1   1888.00   1306.00   85.027382   -53.921715   3.17214   4.04055   1.27376   1.92628   6.48535   3.36678   1.30281   33   1027   693   219
1087   -1   652   536.000   1735.00   75.149651   -55.501499   1.31119   1.64704   1.25615   3.47119   11.6128   3.34548   5.37771   144   1229   300   7672
1088   -1   1401   2372.00   805.000   88.174347   -51.722622   1.93595   2.55062   1.31750   3.16541   10.9663   3.46442   4.01579   177   719   1011   4122
1089   336   -1   682.698   1063.70   76.651917   -52.776230   3.71000   4.66030   1.25615   0.00000   -2.21572   3.34548   -42.2771   835   129   1103   3096
1090   875   -1   557.000   1608.00   75.402954   -54.984634   3.24446   4.07551   1.25615   1.79874   6.01765   3.34548   1.07299   328   594   729   5902
1091   598   -1   1524.00   2666.00   82.409988   -59.615883   3.41264   4.16715   1.22109   1.45441   4.64720   3.19525   0.300209   160   1425   457   1059
1092   -1   366   852.000   598.000   78.022346   -50.892292   0.00000   -0.400625   1.31077   3.70961   12.8358   3.46014   45.0667   377   942   923   1053
1093   386   -1   1147.00   2367.00   79.427284   -58.326965   3.64634   4.45251   1.22109   0.675473   2.15831   3.19525   -1.99384   298   879   615   4926
1094   -1   1302   1066.00   1474.00   79.149765   -54.592247   1.87719   2.39109   1.27376   3.19675   10.7627   3.36678   4.14202   254   732   132   2919
1095   -1   426   1975.97   2101.33   85.907639   -57.219116   0.618713   0.788091   1.27376   3.65389   12.3018   3.36678   7.56599   450   772   786   3372
1096   1522   -1   2128.00   1284.00   86.714928   -53.784801   3.00290   3.82497   1.27376   2.17162   7.31137   3.36678   1.78386   183   887   189   3424
1097   378   -1   698.000   1933.00   76.203667   -56.390255   3.65822   4.59526   1.25615   0.589680   1.97276   3.34548   -2.32823   319   987   284   4325
1098   -1   534   2266.48   681.000   87.411301   -51.238373   1.04282   1.37392   1.31750   3.55540   12.3174   3.46442   6.03911   400   734   293   4415
1099   -1   447   698.000   2342.00   75.894508   -58.087791   0.692424   0.838256   1.21061   3.63931   11.6572   3.20313   7.24787   17   994   50   1775
1100   -1   371   1719.00   2733.00   84.025879   -59.889957   0.00000   -0.583550   1.22109   3.70402   11.8353   3.19525   44.8432   419   959   482   2322
1101   -1   1434   1992.00   2317.00   86.114548   -58.114498   1.93774   2.36616   1.22109   3.15600   10.0842   3.19525   3.99159   252   322   145   3426
1102   -1   391   597.000   1703.00   75.621277   -55.395454   0.348972   0.438360   1.25615   3.68691   12.3345   3.34548   9.18835   450   994   532   7429
1103   -1   462   2498.00   1268.00   89.305428   -53.601204   0.781718   1.02652   1.31316   3.61883   12.3645   3.41670   6.85220   219   634   154   896
1104   902   -1   1669.00   1287.00   83.476112   -53.862759   3.23074   4.11518   1.27376   1.80801   6.08719   3.36678   1.07796   13   932   699   2645
1105   -1   666   889.000   1879.00   77.668320   -56.231495   1.30531   1.63966   1.25615   3.46354   11.5872   3.34548   5.38400   173   1653   101   3561
1106   583   -1   878.000   2749.00   77.040092   -59.847797   3.43073   4.15329   1.21061   1.38889   4.44879   3.20313   0.189249   260   638   1466   3622
1107   -1   1399   2284.00   577.000   87.482780   -50.799957   1.91615   2.52453   1.31750   3.16612   10.9688   3.46442   4.04472   56   638   554   4841
1108   -1   762   2490.00   970.000   89.063667   -52.367039   1.42190   1.86719   1.31316   3.41586   11.6709   3.41670   5.04604   350   542   990   3857
1109   352   -1   643.400   2233.70   75.557106   -57.615673   3.68696   4.46349   1.21061   0.309578   0.991616   3.20313   -4.14205   481   486   823   616
1110   -1   377   1496.47   2229.47   82.208282   -57.792458   0.00000   -0.949072   1.22109   3.69970   11.8215   3.19525   44.8400   135   1659   1765   1925
1111   -1   378   695.000   600.000   76.985954   -50.851913   0.00000   -0.633601   1.31077   3.69957   12.8010   3.46014   45.0592   234   1166   811   822
1112   345   -1   1080.33   936.670   79.431503   -52.358006   3.69937   4.71211   1.27376   0.00000   -6.52951   3.36678   -42.3075   186   1300   1600   2260
1113   367   -1   2053.00   2315.00   86.595818   -58.092964   3.67000   4.48140   1.22109   0.464620   1.48458   3.19525   -3.04195   417   952   588   2690
1114   810   -1   631.000   1542.00   75.985184   -54.741882   3.27728   4.11674   1.25615   1.71548   5.73910   3.34548   0.914790   157   831   1154   5343
1115   -1   1147   1039.00   532.000   79.277588   -50.662247   1.75856   2.26705   1.28915   3.25425   11.2758   3.46495   4.41693   450   825   1481   2046
1116   -1   379   1773.30   1931.00   84.316849   -56.538540   0.00000   -0.923315   1.27376   3.69866   12.4526   3.36678   44.9832   446   168   780   1686
1117   1179   -1   1386.00   793.000   81.533356   -51.799301   3.11394   4.01433   1.28915   1.99221   6.90293   3.46495   1.49254   289   1225   616   1528
1118   943   -1   1401.00   619.000   81.651253   -51.074009   3.21164   4.14029   1.28915   1.82957   6.33937   3.46495   1.17298   484   573   820   2656
1119   -1   380   1436.00   572.000   81.885384   -50.879581   0.00000   -1.03157   1.28915   3.69579   12.8057   3.46495   45.0602   153   960   1117   2811
1120   -1   415   651.000   2393.00   75.482178   -58.279873   0.508243   0.615286   1.21061   3.66066   11.7256   3.20313   8.11543   61   419   911   1726
1121   -1   1156   1580.00   2553.00   82.867546   -59.143833   1.75699   2.14544   1.22109   3.25136   10.3889   3.19525   4.34316   608   1475   653   2579
1122   -1   923   1216.53   487.000   80.453506   -50.504414   1.58805   2.04724   1.28915   3.33622   11.5598   3.46495   4.76623   239   1426   1046   3612
1123   -1   406   2548.00   1690.00   89.960968   -55.330456   0.445572   0.585109   1.31316   3.66789   12.5321   3.41670   8.43705   246   155   621   3503
1124   776   -1   2068.00   1335.00   86.310349   -54.010635   3.29180   4.19296   1.27376   1.67724   5.64690   3.36678   0.819682   497   488   668   2523
1125   -1   381   2094.00   1265.00   86.466736   -53.713535   0.0238995   0.0304422   1.27376   3.69412   12.4373   3.36678   16.5551   301   1075   428   2969
1126   -1   773   2706.48   471.000   90.188805   -50.203541   1.41489   1.86412   1.31750   3.41221   11.8213   3.46442   5.08582   239   1034   1034   1039
1127   -1   665   2620.00   766.000   89.812370   -51.467331   1.28213   1.68921   1.31750   3.46384   12.0002   3.46442   5.39846   701   52   1039   3545
1128   -1   628   2639.00   999.000   90.097763   -52.426292   1.21183   1.59134   1.31316   3.48893   11.9206   3.41670   5.54447   412   415   406   3797
1129   -1   416   1123.00   960.000   79.714485   -52.463165   0.489025   0.622900   1.27376   3.66022   12.3232   3.36678   8.21843   289   1652   1603   2649
1130   -1   825   1685.00   600.000   83.531837   -50.996456   1.47483   1.90128   1.28915   3.38533   11.7300   3.46495   5.01012   529   400   383   824
1131   551   -1   2119.00   2070.00   86.993309   -57.056759   3.45654   4.53900   1.31316   1.29683   4.43089   3.41670   -0.0663737   199   359   646   1948
1132   760   -1   1591.48   1120.48   82.924721   -53.171028   3.29979   4.20314   1.27376   1.65534   5.57317   3.36678   0.776817   240   140   297   238
1133   365   -1   2474.00   2350.00   89.932037   -58.098885   3.67021   4.57632   1.24688   0.396214   1.29742   3.27453   -3.47069   323   417   692   2770
1134   1241   -1   1539.00   1665.00   82.551819   -55.440258   3.09612   3.94371   1.27376   2.01021   6.76794   3.36678   1.48703   402   707   596   2140
1135   -1   1071   1849.00   917.000   84.674095   -52.305622   1.68470   2.14591   1.27376   3.28438   11.0578   3.36678   4.51437   107   945   596   601
1136   838   -1   1237.00   1096.00   80.466591   -53.047676   3.26681   4.16113   1.27376   1.71769   5.78310   3.36678   0.906280   505   888   606   849
1137   -1   1362   1714.00   2625.00   83.967155   -59.438911   1.87703   2.29202   1.22109   3.17784   10.1540   3.19525   4.09823   142   930   732   2690
1138   -1   387   2209.00   801.000   87.076897   -51.753872   0.114369   0.150681   1.31750   3.68797   12.7767   3.46442   12.2256   840   608   1010   3300
1139   -1   400   1981.00   2574.67   86.132019   -59.191246   0.315502   0.385256   1.22109   3.67589   11.7454   3.19525   9.40916   496   568   201   6511
1140   351   -1   1081.00   2744.00   78.725548   -59.885426   3.68837   4.50384   1.22109   0.00000   -1.12603   3.19525   -42.1830   660   714   842   4918
1141   1145   -1   2025.00   2447.00   86.433105   -58.649426   3.12718   3.81857   1.22109   1.95483   6.24616   3.19525   1.35492   264   1052   848   4514
1142   376   -1   2399.00   2043.00   89.113350   -56.855217   3.65886   4.80468   1.31316   0.457270   1.56235   3.41670   -3.09314   22   369   629   2292
1143   1457   -1   1656.00   1585.00   83.405281   -55.105011   3.02562   3.85391   1.27376   2.10623   7.09121   3.36678   1.67892   249   387   676   1782
1144   -1   598   869.000   1836.00   77.542709   -56.046707   1.15247   1.44767   1.25615   3.50152   11.7143   3.34548   5.75692   392   1249   769   4230
1145   358   -1   660.000   1835.00   75.990112   -55.968716   3.67976   4.62231   1.25615   0.207662   0.694731   3.34548   -5.21801   468   934   437   5815
1146   -1   735   2196.52   2539.00   87.859558   -58.987247   1.35143   1.68508   1.24688   3.42874   11.2275   3.27453   5.22195   224   222   128   5245
1147   -1   1118   945.000   2313.00   77.856323   -58.053040   1.71545   2.07675   1.21061   3.26180   10.4479   3.20313   4.44837   250   637   784   2664
1148   -1   489   539.000   1977.00   74.972557   -56.505245   0.816488   1.02563   1.25615   3.59364   12.0225   3.34548   6.77737   350   1394   1178   4301
1149   -1   1144   984.000   2465.00   78.080704   -58.696953   1.72745   2.09127   1.21061   3.25518   10.4267   3.20313   4.42359   248   36   172   2093
1150   -1   989   1194.00   1270.00   80.123627   -53.766331   1.62050   2.06413   1.27376   3.30935   11.1419   3.36678   4.64221   129   1539   236   2700
1151   409   -1   2333.00   2487.00   88.922684   -58.724548   3.61103   4.50253   1.24688   0.730216   2.39112   3.27453   -1.74255   226   697   126   5008
1152   -1   1004   898.000   913.000   78.197609   -52.217125   1.62350   2.12803   1.31077   3.30622   11.4400   3.46014   4.63096   234   900   1382   2944
1153   -1   394   1064.00   2077.00   78.897110   -57.101288   0.0550915   0.0701733   1.27376   3.68288   12.3994   3.36678   14.2472   339   521   1780   530
1154   -1   492   2437.00   2211.00   89.528969   -57.537457   0.809929   1.00988   1.24688   3.59312   11.7658   3.27453   6.76055   336   110   1078   2016
1155   -1   392   2312.00   1434.00   88.089432   -54.356915   0.00000   -0.569799   1.31316   3.68312   12.5841   3.41670   45.0121   63   946   498   3915
1156   -1   1789   1132.00   1123.00   79.729912   -53.143833   2.04873   2.60959   1.27376   3.06030   10.3034   3.36678   3.78115   207   652   695   2365
1157   -1   396   1024.33   2070.00   78.596344   -57.062790   0.00000   -0.617523   1.25615   3.68220   12.3187   3.34548   44.9535   207   1092   1438   706
1158   475   -1   2362.00   1861.00   88.710602   -56.113342   3.53136   4.63725   1.31316   1.04259   3.56222   3.41670   -0.726170   205   944   836   2843
1159   -1   1008   1936.00   1200.00   85.337532   -53.473038   1.62334   2.06775   1.27376   3.30483   11.1266   3.36678   4.63361   563   1471   982   1559
1160   -1   478   2325.00   1740.00   88.359207   -55.623707   0.732161   0.961448   1.31316   3.60814   12.3279   3.41670   7.02438   163   1167   297   1028
1161   -1   1466   2131.00   2368.00   87.236580   -58.294037   1.90942   2.38083   1.24688   3.14768   10.3072   3.27453   4.03479   303   274   45   2775
1162   -1   935   917.000   1084.00   78.254921   -52.933914   1.56625   1.96744   1.25615   3.33115   11.1443   3.34548   4.77490   1036   419   358   4598
1163   401   -1   1702.00   681.000   83.652794   -51.333843   3.62118   4.66824   1.28915   0.657210   2.27720   3.46495   -1.97648   420   885   429   421
1164   1472   -1   1275.00   2316.00   80.456367   -58.135384   3.02033   3.68810   1.22109   2.10257   6.71826   3.19525   1.65125   481   304   662   3259
1165   -1   423   788.000   2620.52   76.395477   -59.280624   0.422492   0.511474   1.21061   3.65575   11.7098   3.20313   8.62053   686   1621   970   1930
1166   590   -1   2480.00   1789.00   89.536865   -55.769466   3.42249   4.49429   1.31316   1.35198   4.61931   3.41670   0.0755476   696   552   177   3397
1167   -1   1971   1935.00   682.000   85.204857   -51.313915   2.09723   2.70365   1.28915   3.02319   10.4752   3.46495   3.72921   38   856   271   1694
1168   393   -1   2072.00   2100.00   86.646812   -57.193176   3.63329   4.62794   1.27376   0.579270   1.95028   3.36678   -2.37931   451   452   417   2137
1169   359   -1   1639.00   1252.00   83.262184   -53.718094   3.67903   4.68620   1.27376   0.00000   -3.03646   3.36678   -42.2923   460   546   251   2010
1170   -1   970   1397.00   2270.00   81.424690   -57.956287   1.59055   1.94220   1.22109   3.31722   10.5993   3.19525   4.67241   503   1203   712   1939
1171   -1   1067   1952.00   719.000   85.327034   -51.465706   1.65369   2.13185   1.28915   3.28619   11.3865   3.46495   4.61312   408   903   697   1085
1172   544   -1   1267.00   1720.00   80.541946   -55.650719   3.46144   4.40904   1.27376   1.24239   4.18286   3.36678   -0.144997   83   797   1266   1690
1173   394   -1   1883.00   695.000   84.862335   -51.375465   3.63247   4.68280   1.28915   0.572666   1.98426   3.46495   -2.36419   191   167   711   2053
1174   371   -1   2255.37   1221.00   87.581505   -53.489010   3.66572   4.81368   1.31316   0.291099   0.994598   3.41670   -4.34175   408   445   744   2595
1175   882   -1   1803.00   2158.00   84.590096   -57.481632   3.24129   3.95791   1.22109   1.73648   5.54848   3.19525   0.930114   176   891   565   4611
1176   -1   939   1634.00   2170.00   83.279449   -57.544041   1.55504   1.89884   1.22109   3.32990   10.6399   3.19525   4.74509   243   1218   502   3484
1177   -1   1194   1980.00   1977.00   85.893959   -56.700539   1.74189   2.21875   1.27376   3.23608   10.8952   3.36678   4.38167   589   1122   425   2602
1178   382   -1   2003.00   2036.00   86.091988   -56.941757   3.65262   4.65256   1.27376   0.405381   1.36483   3.36678   -3.37672   324   292   1226   3493
1179   674   -1   2037.00   1259.47   86.065254   -53.702717   3.36001   4.27985   1.27376   1.48618   5.00366   3.36678   0.430221   319   1172   304   2177
1180   -1   545   1209.00   1680.52   80.123177   -55.478062   0.953365   1.21436   1.27376   3.54763   11.9441   3.36678   6.29429   283   1045   1550   1224
1181   -1   945   1446.00   2183.00   81.818451   -57.596539   1.56083   1.90591   1.22109   3.32535   10.6253   3.19525   4.73108   190   996   1429   896
1182   -1   593   1488.00   2144.00   82.147430   -57.435707   1.09964   1.34276   1.22109   3.50452   11.1978   3.19525   5.83990   148   415   1489   1268
1183   -1   542   1207.00   1161.00   80.241730   -53.314247   0.938868   1.19589   1.27376   3.55050   11.9537   3.36678   6.33871   109   384   983   1400
1184   -1   1186   1624.00   1351.00   83.159615   -54.131081   1.72962   2.20312   1.27376   3.23890   10.9047   3.36678   4.40353   524   251   502   2237
1185   -1   686   1695.00   878.000   83.621284   -52.156246   1.25107   1.61282   1.28915   3.45193   11.9608   3.46495   5.51681   113   696   1101   2380
1186   -1   856   560.000   2164.00   74.970963   -57.289665   1.46172   1.83613   1.25615   3.36809   11.2679   3.34548   4.99545   164   847   454   2066
1187   736   -1   655.000   2644.00   75.294785   -59.323799   3.31107   4.00842   1.21061   1.58660   5.08207   3.20313   0.653440   415   181   701   3591
1188   -1   496   1385.00   2628.00   81.270370   -59.449833   0.778246   0.950308   1.22109   3.58793   11.4643   3.19525   6.85650   266   1230   216   3053
1189   524   -1   1392.00   510.000   81.602394   -50.618092   3.48078   4.48725   1.28915   1.16543   4.03815   3.46495   -0.290353   181   213   388   1983
1190   1121   -1   1720.00   1175.00   83.823929   -53.393131   3.13530   3.99361   1.27376   1.90708   6.42073   3.36678   1.30740   149   1323   1357   1869
1191   1344   -1   808.000   1778.00   77.124786   -55.786301   3.06334   3.84801   1.25615   2.01945   6.75605   3.34548   1.54983   199   286   1065   5489
1192   -1   1711   597.000   1824.00   75.529503   -55.896999   1.99298   2.50348   1.25615   3.07961   10.3028   3.34548   3.89530   333   683   786   6150
1193   762   -1   2381.00   946.000   88.309494   -52.306217   3.29810   4.33095   1.31316   1.60510   5.48414   3.41670   0.650001   257   40   943   2553
1194   -1   418   1733.02   727.671   83.863197   -51.526634   0.237035   0.305573   1.28915   3.65980   12.6810   3.46495   10.2582   369   411   423   1242
1195   1407   -1   1253.00   2618.00   80.193420   -59.392593   3.04041   3.71262   1.22109   2.05066   6.55237   3.19525   1.56417   402   447   455   4932
1196   -1   448   2279.00   1517.00   87.897659   -54.712208   0.450319   0.591343   1.31316   3.63852   12.4317   3.41670   8.38573   258   1213   504   2633
1197   -1   503   816.000   1475.00   77.354477   -54.530163   0.779945   0.979725   1.25615   3.58177   11.9827   3.34548   6.89434   728   723   1303   6272
1198   373   -1   1317.00   2646.00   80.710175   -59.518135   3.66429   4.47443   1.22109   0.00000   -2.74968   3.19525   -42.1650   148   418   266   3889
1199   -1   411   1849.00   1303.00   84.749359   -53.914249   0.00000   -0.382881   1.27376   3.66414   12.3364   3.36678   44.9574   451   748   700   801
1200   -1   413   672.000   714.000   76.773628   -51.318459   0.00000   -0.199289   1.31077   3.66337   12.6758   3.46014   45.0321   316   855   574   925
1201   -1   518   2320.00   1588.00   88.233292   -54.994083   0.819886   1.07664   1.31316   3.57020   12.1983   3.41670   6.68369   592   369   396   1702
1202   -1   551   452.000   1052.00   75.075066   -52.633583   0.931460   1.17005   1.25615   3.54230   11.8507   3.34548   6.37502   265   1430   1473   2601
1203   -1   803   1910.00   1596.00   85.256035   -55.126122   1.36898   1.74374   1.27376   3.39691   11.4366   3.36678   5.17853   219   683   631   985
1204   -1   634   1784.48   2154.00   84.444275   -57.466873   1.13063   1.38060   1.22109   3.48234   11.1270   3.19525   5.74590   224   620   287   4609
1205   479   -1   818.000   1449.00   77.384422   -54.422802   3.52753   4.43109   1.25615   0.974971   3.26175   3.34548   -0.843584   542   384   1471   6216
1206   -1   749   904.000   2547.00   77.388077   -59.014786   1.29920   1.57283   1.21061   3.42136   10.9590   3.20313   5.34511   53   1357   1118   960
1207   478   -1   933.000   2639.00   77.566399   -59.407135   3.52777   4.27076   1.21061   0.969402   3.10512   3.20313   -0.877613   11   567   399   2292
1208   1258   -1   2148.00   1442.00   86.922363   -54.437176   3.08986   4.05750   1.31316   1.95610   6.68341   3.41670   1.37411   180   367   84   3661
1209   -1   446   591.000   1124.00   75.981468   -52.991707   0.349440   0.438948   1.25615   3.64019   12.1782   3.34548   9.14955   246   1497   789   2346
1210   -1   1525   914.000   1029.00   78.257774   -52.704208   1.89093   2.37529   1.25615   3.12927   10.4689   3.34548   4.08407   275   288   672   3995
1211   -1   428   1580.00   1604.00   82.850548   -55.186039   0.131875   0.167977   1.27376   3.65321   12.2996   3.36678   11.8216   404   528   396   2523
1212   380   -1   1448.00   924.000   81.941841   -52.349384   3.65456   4.65503   1.27376   0.00000   -4.47825   3.36678   -42.2739   267   1309   1667   3442
1213   753   -1   1870.00   2551.00   85.223442   -59.112221   3.30266   4.03284   1.22109   1.56416   4.99790   3.19525   0.590729   378   988   668   5269
1214   -1   751   2491.00   2012.00   89.786446   -56.689583   1.28727   1.69040   1.31316   3.42009   11.6854   3.41670   5.32332   75   608   238   2955
1215   -1   427   1746.00   456.000   83.919907   -50.391083   0.00000   -1.12463   1.28915   3.65372   12.6600   3.46495   45.0287   557   848   899   2358
